"","timestamp","longitude","latitude","time_window","id","candidate_stop","stop_id","within_stop"
"1",2013-03-27 05:02:43,-72.3292405,43.7591346,2013-03-27 05:05:43,1,TRUE,1,TRUE
"2",2013-03-27 05:22:24,-72.32901795,43.759503,2013-03-27 05:25:24,2,NA,1,TRUE
"3",2013-03-27 05:42:44,-72.3292382,43.7591344,2013-03-27 05:45:44,3,NA,1,TRUE
"4",2013-03-27 06:02:43,-72.3292405,43.7591346,2013-03-27 06:05:43,4,NA,1,TRUE
"5",2013-03-27 06:22:43,-72.3292405,43.7591346,2013-03-27 06:25:43,5,NA,1,TRUE
"6",2013-03-27 06:42:43,-72.3292394,43.7591347,2013-03-27 06:45:43,6,NA,1,TRUE
"7",2013-03-27 07:02:43,-72.3292408,43.7591343,2013-03-27 07:05:43,7,NA,1,TRUE
"8",2013-03-27 07:22:44,-72.1621712,43.6080524,2013-03-27 07:25:44,8,NA,NA,NA
"9",2013-03-27 07:22:48,-72.1621712,43.6080524,2013-03-27 07:25:48,9,NA,NA,NA
"10",2013-03-27 08:02:43,-72.2833023,43.6962928,2013-03-27 08:05:43,10,TRUE,10,TRUE
"11",2013-03-27 08:02:48,-72.2833023,43.6962928,2013-03-27 08:05:48,11,NA,10,TRUE
"12",2013-03-27 09:22:43,-72.2833023,43.6962928,2013-03-27 09:25:43,12,NA,10,TRUE
"13",2013-03-27 09:42:43,-72.2833023,43.6962928,2013-03-27 09:45:43,13,NA,10,TRUE
"14",2013-03-27 10:02:43,-72.2833023,43.6962928,2013-03-27 10:05:43,14,NA,10,TRUE
"15",2013-03-27 10:22:43,-72.2833023,43.6962928,2013-03-27 10:25:43,15,NA,10,TRUE
"16",2013-03-27 10:42:43,-72.2833023,43.6962928,2013-03-27 10:45:43,16,NA,10,TRUE
"17",2013-03-27 11:02:43,-72.2833023,43.6962928,2013-03-27 11:05:43,17,NA,10,TRUE
"18",2013-03-27 11:22:43,-72.2833023,43.6962928,2013-03-27 11:25:43,18,NA,10,TRUE
"19",2013-03-27 11:42:43,-72.2833023,43.6962928,2013-03-27 11:45:43,19,NA,10,TRUE
"20",2013-03-27 12:02:43,-72.2833023,43.6962928,2013-03-27 12:05:43,20,NA,10,TRUE
"21",2013-03-27 12:22:43,-72.3292323,43.7591347,2013-03-27 12:25:43,21,NA,NA,NA
"22",2013-03-27 12:42:43,-72.2873142,43.7064748,2013-03-27 12:45:43,22,NA,NA,NA
"23",2013-03-27 13:02:43,-72.2885239,43.7051079,2013-03-27 13:05:43,23,NA,NA,NA
"24",2013-03-27 13:22:43,-72.2872964,43.7067246,2013-03-27 13:25:43,24,TRUE,24,TRUE
"25",2013-03-27 13:42:43,-72.2873436,43.7067252,2013-03-27 13:45:43,25,NA,24,TRUE
"26",2013-03-27 14:02:43,-72.2873274,43.7067224,2013-03-27 14:05:43,26,NA,24,TRUE
"27",2013-03-27 14:22:43,-72.2872925,43.706725,2013-03-27 14:25:43,27,NA,24,TRUE
"28",2013-03-27 14:42:43,-72.2873292,43.7067134,2013-03-27 14:45:43,28,NA,24,TRUE
"29",2013-03-27 15:02:43,-72.2836734,43.7089012,2013-03-27 15:05:43,29,TRUE,29,TRUE
"30",2013-03-27 15:22:43,-72.2839745,43.7089485,2013-03-27 15:25:43,30,NA,29,TRUE
"31",2013-03-27 15:42:43,-72.2837629,43.708769,2013-03-27 15:45:43,31,NA,29,TRUE
"32",2013-03-27 16:02:43,-72.2837648,43.7086929,2013-03-27 16:05:43,32,NA,29,TRUE
"33",2013-03-27 16:21:34,-72.28614252,43.70673733,2013-03-27 16:24:34,33,NA,NA,NA
"34",2013-03-27 16:42:45,-72.28977248,43.70091647,2013-03-27 16:45:45,34,NA,NA,NA
"35",2013-03-27 17:02:43,-72.2873492,43.7067104,2013-03-27 17:05:43,35,TRUE,35,TRUE
"36",2013-03-27 17:22:43,-72.2873317,43.7067091,2013-03-27 17:25:43,36,NA,35,TRUE
"37",2013-03-27 17:42:43,-72.2872841,43.7066997,2013-03-27 17:45:43,37,NA,35,TRUE
"38",2013-03-27 18:02:43,-72.2873442,43.7066966,2013-03-27 18:05:43,38,NA,35,TRUE
"39",2013-03-27 18:22:43,-72.2873632,43.7067238,2013-03-27 18:25:43,39,NA,35,TRUE
"40",2013-03-27 18:42:43,-72.2871439,43.7066314,2013-03-27 18:45:43,40,NA,35,TRUE
"41",2013-03-27 19:02:43,-72.2841332,43.7089897,2013-03-27 19:05:43,41,TRUE,41,TRUE
"42",2013-03-27 19:22:43,-72.284061,43.7090517,2013-03-27 19:25:43,42,NA,41,TRUE
"43",2013-03-27 19:42:43,-72.284146,43.7090814,2013-03-27 19:45:43,43,NA,41,TRUE
"44",2013-03-27 20:02:43,-72.2841928,43.7090129,2013-03-27 20:05:43,44,NA,41,TRUE
"45",2013-03-27 20:22:47,-72.28872263,43.70465733,2013-03-27 20:25:47,45,NA,NA,NA
"46",2013-03-27 20:42:40,-72.2872573,43.706741,2013-03-27 20:45:40,46,TRUE,46,TRUE
"47",2013-03-27 21:02:43,-72.2873152,43.7067339,2013-03-27 21:05:43,47,NA,46,TRUE
"48",2013-03-27 21:22:43,-72.2869601,43.7069237,2013-03-27 21:25:43,48,NA,46,TRUE
"49",2013-03-27 21:42:43,-72.2869335,43.706906,2013-03-27 21:45:43,49,NA,46,TRUE
"50",2013-03-27 22:02:43,-72.2869654,43.7069092,2013-03-27 22:05:43,50,NA,46,TRUE
"51",2013-03-27 22:22:43,-72.2870211,43.7065745,2013-03-27 22:25:43,51,NA,46,TRUE
"52",2013-03-27 22:42:43,-72.2870886,43.7065882,2013-03-27 22:45:43,52,NA,46,TRUE
"53",2013-03-27 23:02:43,-72.2873201,43.7067121,2013-03-27 23:05:43,53,NA,46,TRUE
"54",2013-03-27 23:22:47,-72.28662263,43.70633839,2013-03-27 23:25:47,54,NA,46,TRUE
"55",2013-03-27 23:42:43,-72.2833023,43.6962928,2013-03-27 23:45:43,55,NA,NA,NA
"56",2013-03-28 00:02:43,-72.3292346,43.7591309,2013-03-28 00:05:43,56,NA,NA,NA
"57",2013-03-28 00:22:37,-72.32462818,43.77399234,2013-03-28 00:25:37,57,NA,NA,NA
"58",2013-03-28 00:42:49,-72.32367407,43.7792631,2013-03-28 00:45:49,58,NA,NA,NA
"59",2013-03-28 01:02:37,-72.32513895,43.75498205,2013-03-28 01:05:37,59,NA,NA,NA
"60",2013-03-28 01:22:43,-72.3292384,43.7591358,2013-03-28 01:25:43,60,TRUE,60,TRUE
"61",2013-03-28 01:42:43,-72.3292406,43.759136,2013-03-28 01:45:43,61,NA,60,TRUE
"62",2013-03-28 02:02:43,-72.3292422,43.7591342,2013-03-28 02:05:43,62,NA,60,TRUE
"63",2013-03-28 02:22:43,-72.3292382,43.7591351,2013-03-28 02:25:43,63,NA,60,TRUE
"64",2013-03-28 02:42:43,-72.3292405,43.7591344,2013-03-28 02:45:43,64,NA,60,TRUE
"65",2013-03-28 03:02:45,-72.1621746,43.6080507,2013-03-28 03:05:45,65,NA,NA,NA
"66",2013-03-28 03:22:45,-72.2833019,43.6962944,2013-03-28 03:25:45,66,TRUE,66,TRUE
"67",2013-03-28 03:42:43,-72.2833019,43.6962944,2013-03-28 03:45:43,67,NA,66,TRUE
"68",2013-03-28 04:02:43,-72.2833019,43.6962944,2013-03-28 04:05:43,68,NA,66,TRUE
"69",2013-03-28 04:22:43,-72.2833019,43.6962944,2013-03-28 04:25:43,69,NA,66,TRUE
"70",2013-03-28 04:42:43,-72.2833019,43.6962944,2013-03-28 04:45:43,70,NA,66,TRUE
"71",2013-03-28 05:02:43,-72.2833019,43.6962944,2013-03-28 05:05:43,71,NA,66,TRUE
"72",2013-03-28 05:22:43,-72.1621746,43.6080507,2013-03-28 05:25:43,72,TRUE,72,TRUE
"73",2013-03-28 05:42:43,-72.1621746,43.6080507,2013-03-28 05:45:43,73,NA,72,TRUE
"74",2013-03-28 06:02:43,-72.1621746,43.6080507,2013-03-28 06:05:43,74,NA,72,TRUE
"75",2013-03-28 06:22:43,-72.1621746,43.6080507,2013-03-28 06:25:43,75,NA,72,TRUE
"76",2013-03-28 06:42:43,-72.2833019,43.6962944,2013-03-28 06:45:43,76,NA,NA,NA
"77",2013-03-28 07:02:43,-72.1621746,43.6080507,2013-03-28 07:05:43,77,TRUE,77,TRUE
"78",2013-03-28 07:22:43,-72.1621746,43.6080507,2013-03-28 07:25:43,78,NA,77,TRUE
"79",2013-03-28 07:42:43,-72.2227382,43.6521725,2013-03-28 07:45:43,79,NA,NA,NA
"80",2013-03-28 08:02:43,-72.1621746,43.6080507,2013-03-28 08:05:43,80,NA,NA,NA
"81",2013-03-28 08:22:43,-72.2833019,43.6962944,2013-03-28 08:25:43,81,TRUE,81,TRUE
"82",2013-03-28 08:42:43,-72.2833019,43.6962944,2013-03-28 08:45:43,82,NA,81,TRUE
"83",2013-03-28 09:02:43,-72.1621746,43.6080507,2013-03-28 09:05:43,83,NA,NA,NA
"84",2013-03-28 09:22:43,-72.2833019,43.6962944,2013-03-28 09:25:43,84,NA,NA,NA
"85",2013-03-28 09:42:43,-72.1621746,43.6080507,2013-03-28 09:45:43,85,TRUE,85,TRUE
"86",2013-03-28 10:02:43,-72.1621746,43.6080507,2013-03-28 10:05:43,86,NA,85,TRUE
"87",2013-03-28 10:22:43,-72.1621746,43.6080507,2013-03-28 10:25:43,87,NA,85,TRUE
"88",2013-03-28 10:42:43,-72.1621746,43.6080507,2013-03-28 10:45:43,88,NA,85,TRUE
"89",2013-03-28 11:02:43,-72.2833019,43.6962944,2013-03-28 11:05:43,89,TRUE,89,TRUE
"90",2013-03-28 12:48:47,-72.2833019,43.6962944,2013-03-28 12:51:47,90,NA,89,TRUE
"91",2013-03-28 13:08:47,-72.2887055,43.7050675,2013-03-28 13:11:47,91,NA,NA,NA
"92",2013-03-28 13:28:47,-72.2870618,43.7052298,2013-03-28 13:31:47,92,TRUE,92,TRUE
"93",2013-03-28 13:48:47,-72.2879433,43.7051334,2013-03-28 13:51:47,93,NA,92,TRUE
"94",2013-03-28 14:08:47,-72.288105,43.7050998,2013-03-28 14:11:47,94,TRUE,94,TRUE
"95",2013-03-28 14:28:47,-72.2883799,43.7050902,2013-03-28 14:31:47,95,NA,94,TRUE
"96",2013-03-28 14:48:47,-72.2887483,43.7050015,2013-03-28 14:51:47,96,NA,94,TRUE
"97",2013-03-28 15:08:47,-72.2880668,43.7050181,2013-03-28 15:11:47,97,NA,94,TRUE
"98",2013-03-28 15:28:47,-72.2883508,43.7047108,2013-03-28 15:31:47,98,NA,94,TRUE
"99",2013-03-28 15:48:47,-72.2883508,43.7047108,2013-03-28 15:51:47,99,NA,94,TRUE
"100",2013-03-28 16:08:47,-72.2881737,43.7051835,2013-03-28 16:11:47,100,NA,94,TRUE
"101",2013-03-28 16:28:14,-72.28769817,43.70540958,2013-03-28 16:31:14,101,NA,94,TRUE
"102",2013-03-28 16:48:47,-72.2883478,43.7050023,2013-03-28 16:51:47,102,NA,94,TRUE
"103",2013-03-28 17:08:47,-72.2840266,43.7088313,2013-03-28 17:11:47,103,TRUE,103,TRUE
"104",2013-03-28 17:28:47,-72.2840266,43.7088313,2013-03-28 17:31:47,104,NA,103,TRUE
"105",2013-03-28 17:48:47,-72.2838527,43.7087402,2013-03-28 17:51:47,105,NA,103,TRUE
"106",2013-03-28 18:08:47,-72.2855725,43.7088803,2013-03-28 18:11:47,106,NA,NA,NA
"107",2013-03-28 18:28:52,-72.28831563,43.70371399,2013-03-28 18:31:52,107,NA,NA,NA
"108",2013-03-28 18:48:50,-72.2891681,43.6996812,2013-03-28 18:51:50,108,TRUE,108,TRUE
"109",2013-03-28 19:08:47,-72.2894135,43.6996184,2013-03-28 19:11:47,109,NA,108,TRUE
"110",2013-03-28 19:28:47,-72.2884526,43.7047207,2013-03-28 19:31:47,110,NA,NA,NA
"111",2013-03-28 19:48:47,-72.2872999,43.7067026,2013-03-28 19:51:47,111,TRUE,111,TRUE
"112",2013-03-28 20:08:47,-72.2870066,43.7069161,2013-03-28 20:11:47,112,NA,111,TRUE
"113",2013-03-28 20:28:47,-72.2872641,43.7067162,2013-03-28 20:31:47,113,NA,111,TRUE
"114",2013-03-28 20:48:47,-72.2872797,43.7067255,2013-03-28 20:51:47,114,NA,111,TRUE
"115",2013-03-28 21:08:47,-72.2873047,43.7067215,2013-03-28 21:11:47,115,NA,111,TRUE
"116",2013-03-28 21:28:47,-72.2872909,43.7067023,2013-03-28 21:31:47,116,NA,111,TRUE
"117",2013-03-28 21:48:47,-72.2872809,43.7067127,2013-03-28 21:51:47,117,NA,111,TRUE
"118",2013-03-28 22:08:47,-72.2873122,43.7067078,2013-03-28 22:11:47,118,NA,111,TRUE
"119",2013-03-28 22:28:47,-72.2873347,43.7066937,2013-03-28 22:31:47,119,NA,111,TRUE
"120",2013-03-28 22:48:47,-72.2873062,43.7067262,2013-03-28 22:51:47,120,NA,111,TRUE
"121",2013-03-28 23:08:47,-72.2873805,43.7067576,2013-03-28 23:11:47,121,NA,111,TRUE
"122",2013-03-28 23:28:47,-72.2872422,43.7067243,2013-03-28 23:31:47,122,NA,111,TRUE
"123",2013-03-28 23:48:47,-72.2872776,43.7067466,2013-03-28 23:51:47,123,NA,111,TRUE
"124",2013-03-29 00:08:47,-72.2872691,43.7066919,2013-03-29 00:11:47,124,NA,111,TRUE
"125",2013-03-29 00:28:47,-72.2872778,43.7067137,2013-03-29 00:31:47,125,NA,111,TRUE
"126",2013-03-29 00:48:47,-72.2872778,43.7067137,2013-03-29 00:51:47,126,NA,111,TRUE
"127",2013-03-29 01:08:47,-72.2872954,43.7067342,2013-03-29 01:11:47,127,NA,111,TRUE
"128",2013-03-29 01:28:47,-72.2870006,43.7065654,2013-03-29 01:31:47,128,NA,111,TRUE
"129",2013-03-29 01:48:47,-72.2870355,43.7065909,2013-03-29 01:51:47,129,NA,111,TRUE
"130",2013-03-29 02:08:47,-72.2872506,43.7067393,2013-03-29 02:11:47,130,NA,111,TRUE
"131",2013-03-29 02:28:47,-72.2873174,43.7067116,2013-03-29 02:31:47,131,NA,111,TRUE
"132",2013-03-29 02:28:48,-72.2873136,43.7067194,2013-03-29 02:31:48,132,NA,111,TRUE
"133",2013-03-29 03:08:47,-72.3292408,43.7591343,2013-03-29 03:11:47,133,TRUE,133,TRUE
"134",2013-03-29 03:28:47,-72.3292403,43.7591338,2013-03-29 03:31:47,134,NA,133,TRUE
"135",2013-03-29 03:48:47,-72.329239,43.7591355,2013-03-29 03:51:47,135,NA,133,TRUE
"136",2013-03-29 04:08:47,-72.329241,43.7591343,2013-03-29 04:11:47,136,NA,133,TRUE
"137",2013-03-29 04:28:47,-72.1621746,43.6080507,2013-03-29 04:31:47,137,TRUE,137,TRUE
"138",2013-03-29 04:48:47,-72.1621746,43.6080507,2013-03-29 04:51:47,138,NA,137,TRUE
"139",2013-03-29 05:08:47,-72.2833019,43.6962944,2013-03-29 05:11:47,139,NA,NA,NA
"140",2013-03-29 05:28:47,-72.1621746,43.6080507,2013-03-29 05:31:47,140,NA,NA,NA
"141",2013-03-29 05:48:47,-72.2833019,43.6962944,2013-03-29 05:51:47,141,TRUE,141,TRUE
"142",2013-03-29 06:08:47,-72.2833019,43.6962944,2013-03-29 06:11:47,142,NA,141,TRUE
"143",2013-03-29 06:08:52,-72.2833019,43.6962944,2013-03-29 06:11:52,143,NA,141,TRUE
"144",2013-03-29 07:08:52,-72.2950879,43.701942,2013-03-29 07:11:52,144,NA,NA,NA
"145",2013-03-29 08:08:47,-72.2833019,43.6962944,2013-03-29 08:11:47,145,TRUE,145,TRUE
"146",2013-03-29 08:28:47,-72.2833019,43.6962944,2013-03-29 08:31:47,146,NA,145,TRUE
"147",2013-03-29 08:48:47,-72.2833019,43.6962944,2013-03-29 08:51:47,147,NA,145,TRUE
"148",2013-03-29 08:48:52,-72.2833019,43.6962944,2013-03-29 08:51:52,148,NA,145,TRUE
"149",2013-03-29 09:59:07,-72.32936445,43.75905185,2013-03-29 10:02:07,149,TRUE,149,TRUE
"150",2013-03-29 10:13:20,-72.32918786,43.75919798,2013-03-29 10:16:20,150,NA,149,TRUE
"151",2013-03-29 10:30:04,-72.3289441,43.75872812,2013-03-29 10:33:04,151,NA,149,TRUE
"152",2013-03-29 10:56:56,-72.32917197,43.75928795,2013-03-29 10:59:56,152,NA,149,TRUE
"153",2013-03-29 11:28:47,-72.2833019,43.6962944,2013-03-29 11:31:47,153,TRUE,153,TRUE
"154",2013-03-29 11:48:47,-72.2833019,43.6962944,2013-03-29 11:51:47,154,NA,153,TRUE
"155",2013-03-29 12:08:47,-72.2833019,43.6962944,2013-03-29 12:11:47,155,NA,153,TRUE
"156",2013-03-29 12:28:47,-72.3292409,43.7591345,2013-03-29 12:31:47,156,NA,NA,NA
"157",2013-03-29 12:48:47,-72.2833045,43.6962958,2013-03-29 12:51:47,157,NA,NA,NA
"158",2013-03-29 13:08:47,-72.2873025,43.7067192,2013-03-29 13:11:47,158,TRUE,158,TRUE
"159",2013-03-29 13:28:47,-72.287252,43.7067576,2013-03-29 13:31:47,159,NA,158,TRUE
"160",2013-03-29 13:48:47,-72.2873105,43.7066995,2013-03-29 13:51:47,160,NA,158,TRUE
"161",2013-03-29 14:08:47,-72.2873839,43.7066907,2013-03-29 14:11:47,161,NA,158,TRUE
"162",2013-03-29 14:28:47,-72.2872609,43.7068614,2013-03-29 14:31:47,162,NA,158,TRUE
"163",2013-03-29 14:48:47,-72.287324,43.7067114,2013-03-29 14:51:47,163,NA,158,TRUE
"164",2013-03-29 15:08:47,-72.2839127,43.7088351,2013-03-29 15:11:47,164,TRUE,164,TRUE
"165",2013-03-29 15:28:47,-72.2838188,43.7087426,2013-03-29 15:31:47,165,NA,164,TRUE
"166",2013-03-29 15:48:47,-72.2842505,43.7085471,2013-03-29 15:51:47,166,NA,164,TRUE
"167",2013-03-29 16:08:50,-72.2842379,43.7088681,2013-03-29 16:11:50,167,NA,164,TRUE
"168",2013-03-29 16:28:47,-72.2878303,43.7023178,2013-03-29 16:31:47,168,NA,NA,NA
"169",2013-03-29 16:48:47,-72.2891067,43.6997137,2013-03-29 16:51:47,169,TRUE,169,TRUE
"170",2013-03-29 17:08:47,-72.2892679,43.6996631,2013-03-29 17:11:47,170,NA,169,TRUE
"171",2013-03-29 17:28:47,-72.2890716,43.6997305,2013-03-29 17:31:47,171,NA,169,TRUE
"172",2013-03-29 17:48:47,-72.2885238,43.7051351,2013-03-29 17:51:47,172,NA,NA,NA
"173",2013-03-29 18:08:47,-72.2873148,43.7067092,2013-03-29 18:11:47,173,TRUE,173,TRUE
"174",2013-03-29 18:28:47,-72.2873255,43.7067242,2013-03-29 18:31:47,174,NA,173,TRUE
"175",2013-03-29 18:48:47,-72.2840278,43.7089949,2013-03-29 18:51:47,175,TRUE,175,TRUE
"176",2013-03-29 19:08:47,-72.2839256,43.7091585,2013-03-29 19:11:47,176,NA,175,TRUE
"177",2013-03-29 19:28:47,-72.2840385,43.7090381,2013-03-29 19:31:47,177,NA,175,TRUE
"178",2013-03-29 19:48:47,-72.2839557,43.7090669,2013-03-29 19:51:47,178,NA,175,TRUE
"179",2013-03-29 20:08:24,-72.28494471,43.70768337,2013-03-29 20:11:24,179,NA,NA,NA
"180",2013-03-29 20:28:47,-72.2873047,43.7067264,2013-03-29 20:31:47,180,TRUE,180,TRUE
"181",2013-03-29 20:48:47,-72.2873068,43.7067527,2013-03-29 20:51:47,181,NA,180,TRUE
"182",2013-03-29 21:08:47,-72.2887467,43.705036,2013-03-29 21:11:47,182,NA,NA,NA
"183",2013-03-29 21:28:47,-72.2873187,43.7067306,2013-03-29 21:31:47,183,TRUE,183,TRUE
"184",2013-03-29 21:48:47,-72.2873012,43.7066851,2013-03-29 21:51:47,184,NA,183,TRUE
"185",2013-03-29 22:08:47,-72.2873307,43.7067242,2013-03-29 22:11:47,185,NA,183,TRUE
"186",2013-03-29 22:28:47,-72.2873058,43.706693,2013-03-29 22:31:47,186,NA,183,TRUE
"187",2013-03-29 22:48:47,-72.2873017,43.7067205,2013-03-29 22:51:47,187,NA,183,TRUE
"188",2013-03-29 23:08:47,-72.2948019,43.7043346,2013-03-29 23:11:47,188,NA,NA,NA
"189",2013-03-29 23:08:52,-72.2889363,43.7036918,2013-03-29 23:11:52,189,NA,NA,NA
"190",2013-03-30 00:28:47,-72.2888659,43.7009976,2013-03-30 00:31:47,190,NA,NA,NA
"191",2013-03-30 00:48:47,-72.287053,43.706596,2013-03-30 00:51:47,191,NA,NA,NA
"192",2013-03-30 01:08:47,-72.2891853,43.7029322,2013-03-30 01:11:47,192,NA,NA,NA
"193",2013-03-30 01:28:47,-72.3292412,43.7591342,2013-03-30 01:31:47,193,TRUE,193,TRUE
"194",2013-03-30 01:48:47,-72.3292406,43.7591344,2013-03-30 01:51:47,194,NA,193,TRUE
"195",2013-03-30 02:08:47,-72.3292419,43.7591347,2013-03-30 02:11:47,195,NA,193,TRUE
"196",2013-03-30 02:28:47,-72.3292383,43.7591344,2013-03-30 02:31:47,196,NA,193,TRUE
"197",2013-03-30 02:48:47,-72.3292383,43.7591344,2013-03-30 02:51:47,197,NA,193,TRUE
"198",2013-03-30 03:08:47,-72.3292368,43.7591366,2013-03-30 03:11:47,198,NA,193,TRUE
"199",2013-03-30 03:28:47,-72.3292405,43.7591344,2013-03-30 03:31:47,199,NA,193,TRUE
"200",2013-03-30 03:48:47,-72.3292376,43.7591311,2013-03-30 03:51:47,200,NA,193,TRUE
"201",2013-03-30 04:08:47,-72.3292376,43.7591311,2013-03-30 04:11:47,201,NA,193,TRUE
"202",2013-03-30 04:28:47,-72.3292409,43.7591345,2013-03-30 04:31:47,202,NA,193,TRUE
"203",2013-03-30 04:48:47,-72.3292376,43.7591311,2013-03-30 04:51:47,203,NA,193,TRUE
"204",2013-03-30 05:08:47,-72.3292409,43.7591345,2013-03-30 05:11:47,204,NA,193,TRUE
"205",2013-03-30 05:28:47,-72.3292376,43.7591311,2013-03-30 05:31:47,205,NA,193,TRUE
"206",2013-03-30 05:48:47,-72.3292376,43.7591311,2013-03-30 05:51:47,206,NA,193,TRUE
"207",2013-03-30 06:08:47,-72.3292376,43.7591311,2013-03-30 06:11:47,207,NA,193,TRUE
"208",2013-03-30 06:28:47,-72.3292409,43.7591345,2013-03-30 06:31:47,208,NA,193,TRUE
"209",2013-03-30 06:48:47,-72.3292409,43.7591345,2013-03-30 06:51:47,209,NA,193,TRUE
"210",2013-03-30 07:08:47,-72.3292376,43.7591311,2013-03-30 07:11:47,210,NA,193,TRUE
"211",2013-03-30 07:28:47,-72.3292376,43.7591311,2013-03-30 07:31:47,211,NA,193,TRUE
"212",2013-03-30 07:48:47,-72.3292409,43.7591345,2013-03-30 07:51:47,212,NA,193,TRUE
"213",2013-03-30 18:20:53,-72.3113251,43.7028411,2013-03-30 18:23:53,213,TRUE,213,TRUE
"214",2013-03-30 18:40:53,-72.311337,43.7028548,2013-03-30 18:43:53,214,NA,213,TRUE
"215",2013-03-30 19:00:53,-72.3112786,43.7028108,2013-03-30 19:03:53,215,NA,213,TRUE
"216",2013-03-30 19:20:53,-72.3113019,43.7028298,2013-03-30 19:23:53,216,NA,213,TRUE
"217",2013-03-30 19:40:53,-72.3112825,43.7028284,2013-03-30 19:43:53,217,NA,213,TRUE
"218",2013-03-30 20:00:53,-72.3113116,43.7028303,2013-03-30 20:03:53,218,NA,213,TRUE
"219",2013-03-30 20:20:53,-72.3113406,43.7028549,2013-03-30 20:23:53,219,NA,213,TRUE
"220",2013-03-30 20:40:53,-72.3113211,43.7028473,2013-03-30 20:43:53,220,NA,213,TRUE
"221",2013-03-30 21:00:53,-72.3112921,43.7028275,2013-03-30 21:03:53,221,NA,213,TRUE
"222",2013-03-30 21:20:53,-72.3113241,43.7028449,2013-03-30 21:23:53,222,NA,213,TRUE
"223",2013-03-30 21:40:53,-72.3112728,43.7027981,2013-03-30 21:43:53,223,NA,213,TRUE
"224",2013-03-30 22:00:53,-72.3112827,43.7027981,2013-03-30 22:03:53,224,NA,213,TRUE
"225",2013-03-30 22:20:53,-72.311311,43.7028362,2013-03-30 22:23:53,225,NA,213,TRUE
"226",2013-03-30 22:40:35,-72.32901729,43.75933973,2013-03-30 22:43:35,226,TRUE,226,TRUE
"227",2013-03-30 23:00:53,-72.3292406,43.7591344,2013-03-30 23:03:53,227,NA,226,TRUE
"228",2013-03-30 23:20:53,-72.3292376,43.7591311,2013-03-30 23:23:53,228,NA,226,TRUE
"229",2013-03-30 23:40:53,-72.3292376,43.7591311,2013-03-30 23:43:53,229,NA,226,TRUE
"230",2013-03-31 00:00:53,-72.3292407,43.7591343,2013-03-31 00:03:53,230,NA,226,TRUE
"231",2013-03-31 00:20:53,-72.3292376,43.7591311,2013-03-31 00:23:53,231,NA,226,TRUE
"232",2013-03-31 00:40:53,-72.3292394,43.7591347,2013-03-31 00:43:53,232,NA,226,TRUE
"233",2013-03-31 01:00:53,-72.3292405,43.7591346,2013-03-31 01:03:53,233,NA,226,TRUE
"234",2013-03-31 01:20:53,-72.3292407,43.7591343,2013-03-31 01:23:53,234,NA,226,TRUE
"235",2013-03-31 01:40:53,-72.3292398,43.7591355,2013-03-31 01:43:53,235,NA,226,TRUE
"236",2013-03-31 03:00:53,-72.3292406,43.7591344,2013-03-31 03:03:53,236,NA,226,TRUE
"237",2013-03-31 03:20:53,-72.3292406,43.7591344,2013-03-31 03:23:53,237,NA,226,TRUE
"238",2013-03-31 03:40:53,-72.329241,43.7591349,2013-03-31 03:43:53,238,NA,226,TRUE
"239",2013-03-31 04:00:53,-72.329241,43.7591349,2013-03-31 04:03:53,239,NA,226,TRUE
"240",2013-03-31 04:20:53,-72.3292372,43.759131,2013-03-31 04:23:53,240,NA,226,TRUE
"241",2013-03-31 04:40:53,-72.3292407,43.7591346,2013-03-31 04:43:53,241,NA,226,TRUE
"242",2013-03-31 05:00:53,-72.3292374,43.7591311,2013-03-31 05:03:53,242,NA,226,TRUE
"243",2013-03-31 05:20:53,-72.3292374,43.7591311,2013-03-31 05:23:53,243,NA,226,TRUE
"244",2013-03-31 05:40:53,-72.3292374,43.7591311,2013-03-31 05:43:53,244,NA,226,TRUE
"245",2013-03-31 06:00:53,-72.3292408,43.7591345,2013-03-31 06:03:53,245,NA,226,TRUE
"246",2013-03-31 06:20:53,-72.3292374,43.7591311,2013-03-31 06:23:53,246,NA,226,TRUE
"247",2013-03-31 06:40:53,-72.3292374,43.7591311,2013-03-31 06:43:53,247,NA,226,TRUE
"248",2013-03-31 07:00:53,-72.3292394,43.759137,2013-03-31 07:03:53,248,NA,226,TRUE
"249",2013-03-31 07:20:53,-72.329237,43.7591365,2013-03-31 07:23:53,249,NA,226,TRUE
"250",2013-03-31 07:40:53,-72.3292421,43.7591328,2013-03-31 07:43:53,250,NA,226,TRUE
"251",2013-03-31 08:00:53,-72.3292377,43.7591376,2013-03-31 08:03:53,251,NA,226,TRUE
"252",2013-03-31 08:20:53,-72.3292436,43.7591334,2013-03-31 08:23:53,252,NA,226,TRUE
"253",2013-03-31 08:40:53,-72.3292436,43.7591334,2013-03-31 08:43:53,253,NA,226,TRUE
"254",2013-03-31 09:00:53,-72.3292436,43.7591334,2013-03-31 09:03:53,254,NA,226,TRUE
"255",2013-03-31 09:20:53,-72.3292436,43.7591334,2013-03-31 09:23:53,255,NA,226,TRUE
"256",2013-03-31 09:40:53,-72.3292436,43.7591334,2013-03-31 09:43:53,256,NA,226,TRUE
"257",2013-03-31 10:00:53,-72.3292436,43.7591334,2013-03-31 10:03:53,257,NA,226,TRUE
"258",2013-03-31 10:20:53,-72.3292436,43.7591334,2013-03-31 10:23:53,258,NA,226,TRUE
